"ID" "Mean" "Parity" "Sex" "Herd" "YearSeason" "dam" "BirthWeight" "DAY115" "BF115" "LMA115" "LEAN115"
"DDTCZZC17217142" 1 4 "母" "育2" 173 "DDTCZZC15201927" 1.5 202.84 15.74 NA NA
"DDTCZZC17210950" 1 1 "母" "育1" 172 "DDTCZZC16214701" 1.4 200.61 12.54 NA NA
"DDTCZZC18219362" 1 1 "公" "育2" 183 "DDTCZZC17217378" 1.2 178.32 9.25 24.51 50.11
"DDTCZZC15202730" 1 4 "母" "育1" 153 "DDTCZZC13020342" 2.1 173.95 13.25 NA NA
"DDTCZZC15203774" 1 3 "母" "育1" 154 "DDTCZZC13020346" 1.05 186.2 13.57 NA NA
"DDTCZZC18215753" 1 1 "公" "育3" 181 "DDTCZZC17211207" 1.7 169.79 9.68 NA NA
"DDTCZZC14200526" 1 0 "公" "育1" 141 "DDTCZZC13020336" 1.95 160.47 9.8 NA NA
"DDTCZZC16212318" 1 0 "公" "育1" 164 "DDTCZZC15201448" 1.6 185.17 11.91 NA NA
"DDTCZZC19226108" 1 5 "公" "测03" 193 "DDTCZZC17214283" 1.3 159.61 8.78 29.98 52.42
"DDTCZZC16208120" 1 0 "母" "育3" 162 "DDTCZZC15202725" 1.2 166.8 9.87 NA NA
"DDTCZZC18220533" 1 2 "母" "育2" 183 "DDTCZZC17213336" 1.4 206.53 11.15 26.99 50.42
"DDTCZZC17211114" 1 4 "母" "育1" 173 "DDTCZZC15202811" 1 198.13 15.74 32.32 50.91
"DDTCZZC16212176" 1 0 "母" "育3" 163 "DDTCZZC15201737" 1.4 168.47 14.42 NA NA
"DDTCZZC18216766" 1 2 "公" "育3" 181 "DDTCZZC16214966" 2.2 169.6 9.39 NA NA
"DDTCZZC16207712" 1 2 "公" "育1" 162 "DDTCZZC15201448" 1.8 173.55 11.58 NA NA
"DDTCZZC17217172" 1 2 "公" "育3" 173 "DDTCZZC16209452" 1.7 182.95 10.69 NA NA
"DDTCZZC17213010" 1 3 "母" "育1" 171 "DDTCZZC15203159" 1.8 175.11 9.29 NA NA
"DDTCZZC18217822" 1 6 "母" "育1" 184 "DDTCZZC15201777" 1.4 234.06 13.05 NA NA
"DDTCZZC15202571" 1 2 "公" "育1" 152 "DDTCZZC14200001" 1.6 154.73 12.12 NA NA
"DDTCZZC15202251" 1 1 "母" "育1" 152 "DDTCZZC14200039" 1.5 162.16 11.12 NA NA
"DDTCZZC15201600" 1 3 "公" "育1" 154 "DDTCZZC13020432" 1.6 167.54 13.01 NA NA
"DDTCZZC15204065" 1 1 "母" "育1" 151 "DDTCZZC14200483" 0.8 194.18 15.92 NA NA
"DDTCZZC18216119" 1 1 "公" "育2" 183 "DDTCZZC17211331" 1.5 180.05 8.77 27.85 51.59
"DDTCZZC17213250" 1 4 "母" "育1" 173 "DDTCZZC15203146" 1.6 178.2 9.87 NA NA
"DDTCZZC18217899" 1 1 "母" "育2" 184 "DDTCZZC17214505" 0.8 232.53 14.17 NA NA
"DDTCZZC18217841" 1 6 "母" "育1" 184 "DDTCZZC15201777" 1.4 211.99 13.55 NA NA
"DDTCZZC18218740" 1 3 "公" "育2" 183 "DDTCZZC17210585" 1.2 202.5 8.59 23.05 49.76
"DDTCZZC18218827" 1 3 "公" "育2" 183 "DDTCZZC16213805" 1 207.04 7.29 NA NA
"DDTCZZC15206123" 1 0 "公" "育1" 153 "DDTCZZC14200855" 1.8 159.25 11.43 NA NA
"DDTCZZC16207469" 1 0 "母" "育1" 162 "DDTCZZC15203072" 1.2 188.94 8.65 NA NA
"DDTCZZC16212381" 1 0 "公" "育3" 163 "DDTCZZC14200110" 1.9 163.21 10.27 NA NA
"DDTCZZC14201162" 1 0 "母" "育1" 143 "DDTCZZC13020402" 1.85 164.41 11.79 NA NA
"DDTCZZC17217105" 1 5 "公" "育3" 173 "DDTCZZC15202287" 1.2 178.03 11.45 NA NA
"DDTCZZC18221805" 1 2 "母" "育1" 184 "DDTCZZC17212995" 1.9 173.82 8.37 NA NA
"DDTCZZC16208791" 1 2 "母" "育1" 162 "DDTCZZC15201460" 0 151.83 14.64 NA NA
"DDTCZZC15202316" 1 4 "母" "育1" 152 "DDTCZZC13020360" 2.05 169.41 10.18 NA NA
"DDTCZZC16211540" 1 0 "公" "育1" 163 "DDTCZZC15201382" 1.5 180.26 9.27 NA NA
"DDTCZZC17210588" 1 3 "公" "育1" 171 "DDTCZZC15204064" 1.6 177.9 9.67 NA NA
"DDTCZZC18219198" 1 6 "母" "育2" 182 "DDTCZZC15203092" 1.2 189.6 11.36 NA NA
"DDTCZZC17214417" 1 3 "公" "育1" 174 "DDTCZZC15202287" 1.4 180.3 8.64 NA NA
"DDTCZZC18219211" 1 3 "公" "育2" 183 "DDTCZZC17214425" 1.6 197.37 9.52 NA NA
"DDTCZZC14201307" 1 0 "母" "育1" 143 "DDTCZZC13020373" 0 163.25 10.18 NA NA
"DDTCZZC16214964" 1 0 "公" "育1" 164 "DDTCZZC14201106" 1.5 166.53 9.19 NA NA
"DDTCZZC17213968" 1 2 "母" "育1" 171 "DDTCZZC15202793" 1 210.86 18.12 NA NA
"DDTCZZC18220164" 1 1 "公" "育1" 184 "DDTCZZC17217921" 1.6 180.3 8.64 18.35 47.9
"DDTCZZC16212114" 1 0 "母" "育3" 163 "DDTCZZC15203772" 1.4 180.59 9.75 NA NA
"DDTCZZC17214615" 1 1 "母" "育1" 173 "DDTCZZC16214793" 1.4 173.36 7.73 NA NA
"DDTCZZC18216596" 1 2 "母" "育2" 181 "DDTCZZC16211555" 1.6 178.74 9.47 NA NA
"DDTCZZC17217907" 1 6 "公" "育3" 174 "DDTCZZC14200925" 1.1 203.84 8.91 NA NA
"DDTCZZC14200312" 1 0 "母" "育1" 141 "DDTCZZC13020328" 1.4 166.53 13.55 NA NA
"DDTCZZC14200145" 1 0 "公" "育1" 141 "DDTCZZC13020378" 1.8 171.86 11.7 NA NA
"DDTCZZC17211611" 1 4 "母" "育1" 172 "DDTCZZC15203465" 1.6 188.35 10.96 NA NA
"DDTCZZC19227071" 1 2 "母" "育肥02" 193 "DDTCZZC18216554" 1.6 147.62 13.33 33.34 52.15
"DDTCZZC18215706" 1 3 "公" "育3" 181 "DDTCZZC16209095" 1.1 187.77 10.71 NA NA
"DDTCZZC17212639" 1 0 "公" "育1" 174 "DDTCZZC15201927" 1.1 202.89 9.74 NA NA
"DDTCZZC15202614" 1 2 "母" "育1" 152 "DDTCZZC14200072" 1.75 163.29 12.56 NA NA
"DDTCZZC18218426" 1 2 "公" "育3" 182 "DDTCZZC17214811" 1.3 150.43 8.89 NA NA
"DDTCZZC15203004" 1 2 "母" "育1" 152 "DDTCZZC14200683" 1.8 177.23 11.02 NA NA
"DDTCZZC18215536" 1 4 "母" "育1" 182 "DDTCZZC16207277" 1.4 203.8 6.46 NA NA
"DDTCZZC15203390" 1 0 "公" "育1" 151 "DDTCZZC13020410" 1.6 163.55 9.79 NA NA
"DDTCZZC17212833" 1 2 "公" "育3" 173 "DDTCZZC16209095" 1.3 163.66 9.97 NA NA
"DDTCZZC15202948" 1 4 "母" "育1" 151 "DDTCZZC13020330" 2.05 180.47 16.99 NA NA
"DDTCZZC16208723" 1 0 "母" "育1" 162 "DDTCZZC15203766" 0 193.8 9.89 NA NA
"DDTCZZC14200028" 1 0 "公" "育1" 141 "DDTCZZC13020490" 1.4 169.67 10.71 NA NA
"DDTCZZC17211151" 1 4 "母" "育2" 173 "DDTCZZC15206838" 1.8 180.24 13.73 NA NA
"DDTCZZC14200717" 1 0 "母" "育1" 141 "DDTCZZC13020346" 0 180.6 10.36 NA NA
"DDTCZZC18218187" 1 6 "公" "育1" 182 "DDTCZZC15204982" 1.6 210.41 7.89 NA NA
"DDTCZZC15206490" 1 5 "母" "育1" 153 "DDTCZZC13020437" 1.3 180.53 11.26 NA NA
"DDTCZZC15204026" 1 0 "公" "育1" 151 "DDTCZZC14200512" 1.6 167.52 11.89 NA NA
"DDTCZZC15203422" 1 4 "母" "育1" 152 "DDTCZZC13020435" 1.5 163.59 10.37 NA NA
"DDTCZZC14203674" 1 0 "母" "育1" 142 "DDTCZZC13020388" 1.45 195.94 12.74 NA NA
"DDTCZZC18215254" 1 5 "公" "育3" 184 "DDTCZZC15202830" 1.1 211.97 10.4 NA NA
"DDTCZZC18216838" 1 3 "母" "育2" 182 "DDTCZZC16214793" 1.7 193 8.11 NA NA
"DDTCZZC18219164" 1 1 "母" "育2" 182 "DDTCZZC17211322" 1.2 238.36 10.73 NA NA
"DDTCZZC15203319" 1 4 "母" "育1" 151 "DDTCZZC13020379" 1.65 180.42 12.92 NA NA
"DDTCZZC16207471" 1 0 "公" "育1" 162 "DDTCZZC15203072" 0.9 186.38 8.92 NA NA
"DDTCZZC14200571" 1 0 "母" "育1" 141 "DDTCZZC13020421" 1.4 169.94 9.48 NA NA
"DDTCZZC15202603" 1 4 "母" "育1" 152 "DDTCZZC13020346" 1.6 166.29 12.67 NA NA
"DDTCZZC14200323" 1 0 "公" "育1" 141 "DDTCZZC13020339" 2.14 173.55 12.12 NA NA
"DDTCZZC15204693" 1 3 "母" "育1" 151 "DDTCZZC13020373" 1.9 161.09 12.99 NA NA
"DDTCZZC17211636" 1 5 "公" "育1" 172 "DDTCZZC15202123" 2 201.68 12.22 NA NA
"DDTCZZC15202380" 1 4 "公" "育1" 152 "DDTCZZC13020412" 1.4 152.54 10.39 NA NA
"DDTCZZC16208516" 1 0 "公" "育3" 162 "DDTCZZC15203024" 1.4 165.03 10.42 NA NA
"DDTCZZC18215611" 1 2 "母" "育2" 181 "DDTCZZC16208280" 0.6 238.37 9.37 NA NA
"DDTCZZC16208465" 1 0 "母" "育1" 161 "DDTCZZC14200925" 0 165.83 9.29 NA NA
"DDTCZZC17212887" 1 4 "母" "育2" 173 "DDTCZZC15203196" 2 173.35 10.73 NA NA
"DDTCZZC18216364" 1 1 "公" "育3" 181 "DDTCZZC17213750" 1.5 189.9 10.76 NA NA
"DDTCZZC14200957" 1 0 "母" "育1" 142 "DDTCZZC13020345" 1 187.39 13.14 NA NA
"DDTCZZC15203724" 1 3 "母" "育1" 154 "DDTCZZC13020391" 1.05 168.66 11.93 NA NA
"DDTCZZC17210466" 1 4 "公" "育1" 171 "DDTCZZC15201382" 1.4 184.55 10.24 NA NA
"DDTCZZC17217802" 1 2 "公" "育3" 174 "DDTCZZC16208103" 1.6 157.97 8.83 25.9 50.8
"DDTCZZC16212008" 1 3 "公" "育3" 163 "DDTCZZC15201709" 2.1 146.75 8.07 NA NA
"DDTCZZC16209725" 1 0 "母" "育1" 162 "DDTCZZC15201737" 0 152.28 10.03 NA NA
"DDTCZZC15204025" 1 0 "公" "育1" 151 "DDTCZZC14200512" 1.5 167.01 12.85 NA NA
"DDTCZZC15202482" 1 0 "母" "育1" 151 "DDTCZZC14200469" 1.4 180.28 12.29 NA NA
"DDTCZZC15202708" 1 1 "母" "育1" 153 "DDTCZZC14201307" 1.4 188.14 11.15 NA NA
"DDTCZZC19226104" 1 4 "公" "测03" 193 "DDTCZZC17210066" 1.6 152.96 11.1 28.05 50.85
"DDTCZZC16208631" 1 0 "公" "育1" 162 "DDTCZZC15202799" 1.7 177.11 10.63 NA NA
"DDTCZZC15206818" 1 1 "母" "育1" 153 "DDTCZZC14201129" 1.4 175.27 10.57 NA NA
"DDTCZZC18215787" 1 1 "母" "育2" 181 "DDTCZZC17214021" 1.4 195.25 11.53 NA NA
"DDTCZZC17213155" 1 2 "母" "育1" 173 "DDTCZZC16207292" 1.7 175.86 12.32 NA NA
"DDTCZZC16207139" 1 0 "公" "育1" 162 "DDTCZZC15203073" 1 177.07 9.83 NA NA
"DDTCZZC17213959" 1 4 "母" "育1" 174 "DDTCZZC15202149" 1.6 189.16 12.79 NA NA
"DDTCZZC18216873" 1 4 "母" "育2" 182 "DDTCZZC16207654" 1.4 189.6 9.88 NA NA
"DDTCZZC16214967" 1 0 "母" "育1" 164 "DDTCZZC14201106" 1.3 171.88 9.51 NA NA
"DDTCZZC18218507" 1 3 "母" "育2" 182 "DDTCZZC16207561" 1 NA 11.45 NA NA
"DDTCZZC16209558" 1 0 "母" "育3" 162 "DDTCZZC14201564" 1.8 176.6 10.18 NA NA
"DDTCZZC19226489" 1 6 "公" "测01" 193 "DDTCZZC16214793" 0.8 167.9 12.01 27.37 50.27
"DDTCZZC17210939" 1 5 "公" "育1" 172 "DDTCZZC15201737" 1.6 202.9 10.23 NA NA
"DDTCZZC18220729" 1 5 "公" "育1" 183 "DDTCZZC16209135" 1.8 204.81 7.89 25.36 50.92
"DDTCZZC16209065" 1 2 "公" "育1" 162 "DDTCZZC15204418" 1 148.12 9.34 NA NA
"DDTCZZC18220584" 1 1 "母" "育2" 183 "DDTCZZC17217112" 1.7 207.27 9.47 31.7 52.85
"DDTCZZC15202714" 1 2 "公" "育1" 153 "DDTCZZC14200387" 1.8 158.69 9.04 NA NA
"DDTCZZC18210813" 1 5 "母" "育2" 184 "DDTCZZC15204913" 1.4 231.9 15.22 NA NA
"DDTCZZC14200827" 1 0 "公" "育1" 142 "DDTCZZC13020384" 1.45 179.94 12.84 NA NA
"DDTCZZC15204457" 1 1 "公" "育1" 151 "DDTCZZC14200002" 1.2 166.01 10.75 NA NA
"DDTCZZC17213433" 1 3 "公" "育1" 171 "DDTCZZC15203084" 1.7 164.52 10.62 NA NA
"DDTCZZC15201697" 1 1 "母" "育1" 151 "DDTCZZC14200071" 1.6 167.27 12.67 NA NA
"DDTCZZC14201220" 1 0 "母" "育1" 142 "DDTCZZC13020410" 0 168.16 10.42 NA NA
"DDTCZZC18219391" 1 1 "母" "育2" 183 "DDTCZZC17217070" 1.8 163.96 8.31 NA NA
"DDTCZZC15206997" 1 5 "母" "育1" 153 "DDTCZZC13020374" 1.85 195.49 13.88 NA NA
"DDTCZZC15204047" 1 3 "母" "育1" 151 "DDTCZZC13020420" 1.8 176.97 12.79 NA NA
"DDTCZZC14201071" 1 0 "母" "育1" 143 "DDTCZZC13020364" 1.4 163.72 11.17 NA NA
"DDTCZZC17212850" 1 2 "公" "育3" 173 "DDTCZZC16207072" 1.7 164.31 12.53 NA NA
"DDTCZZC16208353" 1 4 "公" "育3" 163 "DDTCZZC14201242" 1.4 159.08 9.6 NA NA
"DDTCZZC17217683" 1 2 "公" "育3" 174 "DDTCZZC16208164" 1.4 156.36 11.17 NA NA
"DDTCZZC17211755" 1 3 "母" "育1" 171 "DDTCZZC15203092" 1.6 187.78 10.02 NA NA
"DDTCZZC15204436" 1 1 "公" "育1" 151 "DDTCZZC14200390" 1.8 173.71 15.07 NA NA
"DDTCZZC15203381" 1 0 "母" "育1" 151 "DDTCZZC13020446" 1.65 166.69 12.1 NA NA
"DDTCZZC15203746" 1 3 "母" "育1" 154 "DDTCZZC13020389" 1.35 172.07 11.65 NA NA
"DDTCZZC17211723" 1 3 "公" "育1" 171 "DDTCZZC15201923" 1.5 167.95 14.76 NA NA
"DDTCZZC14200002" 1 0 "母" "育1" 141 "DDTCZZC13020330" 0 179.11 10.07 NA NA
"DDTCZZC15204923" 1 4 "母" "育1" 152 "DDTCZZC13020373" 1.2 184.77 12.29 NA NA
"DDTCZZC15203709" 1 3 "公" "育1" 154 "DDTCZZC13020421" 1.6 188.77 10.65 NA NA
"DDTCZZC17217366" 1 1 "公" "育3" 173 "DDTCZZC16213805" 1 178.02 9.92 NA NA
"DDTCZZC17211758" 1 3 "公" "育1" 171 "DDTCZZC15203092" 1.7 166.92 11.54 NA NA
"DDTCZZC16207427" 1 2 "母" "育1" 162 "DDTCZZC15201651" 1.4 184.52 11.49 NA NA
"DDTCZZC18218486" 1 6 "公" "育1" 182 "DDTCZZC15204913" 1 241.24 10 NA NA
"DDTCZZC19223764" 1 1 "母" "育肥02" 193 "DDTCZZC18218900" 1.4 152.35 10.94 33.02 52.86
"DDTCZZC15202200" 1 3 "公" "育1" 154 "DDTCZZC13020371" 1.6 160.73 12.4 NA NA
"DDTCZZC17210260" 1 1 "母" "育1" 172 "DDTCZZC16207419" 1.7 179.56 12.2 NA NA
"DDTCZZC15202325" 1 0 "公" "育1" 152 "DDTCZZC13020375" 1.3 162.45 11.24 NA NA
"DDTCZZC17214399" 1 4 "母" "育1" 171 "DDTCZZC14201565" 1.5 189.9 7.69 NA NA
"DDTCZZC14200333" 1 0 "母" "育1" 141 "DDTCZZC13020344" 1.45 170.84 12.49 NA NA
"DDTCZZC18218535" 1 1 "公" "育1" 182 "DDTCZZC17210001" 1.5 183.37 6.28 NA NA
"DDTCZZC16207736" 1 1 "公" "育1" 162 "DDTCZZC15201985" 1 179.7 11.07 NA NA
"DDTCZZC15202722" 1 2 "母" "育1" 153 "DDTCZZC14200387" 1.8 158.65 12.63 NA NA
"DDTCZZC16207379" 1 0 "公" "育3" 163 "DDTCZZC15202267" 1.2 180.86 9.08 NA NA
"DDTCZZC17211822" 1 5 "母" "育1" 172 "DDTCZZC15202151" 1.2 187.07 9.64 NA NA
"DDTCZZC14200811" 1 0 "公" "育1" 142 "DDTCZZC13020420" 1.95 172.98 11.53 NA NA
"DDTCZZC14200932" 1 0 "母" "育1" 142 "DDTCZZC13020333" 1.75 173.31 12.86 NA NA
"DDTCZZC18218239" 1 4 "母" "育2" 182 "DDTCZZC16208730" 1.7 190.24 8.98 NA NA
"DDTCZZC16207637" 1 1 "母" "育1" 162 "DDTCZZC15203286" 1.5 168.03 12.95 NA NA
"DDTCZZC15201373" 1 3 "母" "育1" 154 "DDTCZZC13020366" 1.8 160.83 11.53 NA NA
"DDTCZZC17212511" 1 2 "母" "育1" 174 "DDTCZZC15203147" 1.5 162.32 11.2 NA NA
"DDTCZZC16209788" 1 0 "母" "育1" 162 "DDTCZZC14203656" 0 180.34 9.08 NA NA
"DDTCZZC19223779" 1 2 "公" "测01" 193 "DDTCZZC18215812" 1.6 146.71 10.46 32.1 52.67
"DDTCZZC17213006" 1 4 "母" "育1" 171 "DDTCZZC15202428" 1.5 172 12 NA NA
"DDTCZZC17211458" 1 1 "母" "育1" 172 "DDTCZZC16208761" 1.3 163.25 11.83 NA NA
"DDTCZZC18219176" 1 2 "公" "育3" 182 "DDTCZZC17214189" 2.1 171.1 5.91 NA NA
"DDTCZZC18218322" 1 2 "母" "育1" 182 "DDTCZZC17214392" 1.7 182.02 8.58 NA NA
"DDTCZZC18216393" 1 1 "母" "育2" 181 "DDTCZZC17213046" 1.8 226.63 11.51 NA NA
"DDTCZZC16208223" 1 0 "母" "育1" 164 "DDTCZZC15201739" 1.6 165.83 11.35 NA NA
"DDTCZZC17210272" 1 5 "公" "育1" 172 "DDTCZZC15202168" 1.6 175.27 9.02 NA NA
"DDTCZZC18218706" 1 4 "母" "育2" 183 "DDTCZZC16208395" 1 199.36 9.55 23.23 49.5
"DDTCZZC15202989" 1 0 "母" "育1" 151 "DDTCZZC13020342" 2 175.59 13.3 NA NA
"DDTCZZC17217100" 1 6 "公" "育3" 173 "DDTCZZC14202016" 1.3 173.46 9.96 NA NA
"DDTCZZC14201040" 1 0 "母" "育1" 143 "DDTCZZC13020338" 1.65 178.72 13.5 NA NA
"DDTCZZC16209947" 1 3 "公" "育3" 163 "DDTCZZC15203727" 1.5 147.12 8.21 NA NA
"DDTCZZC18217276" 1 6 "公" "育3" 184 "DDTCZZC15201382" 1.4 174.38 9.16 NA NA
"DDTCZZC16214933" 1 0 "母" "育1" 163 "DDTCZZC15203103" 1.3 175.54 9.76 NA NA
"DDTCZZC18216045" 1 1 "公" "育3" 184 "DDTCZZC17210585" 0.6 236.03 10.54 NA NA
"DDTCZZC16208630" 1 0 "公" "育1" 162 "DDTCZZC15202799" 1.5 183.84 11.43 NA NA
"DDTCZZC16207718" 1 1 "公" "育1" 162 "DDTCZZC15202811" 1.4 153.35 8.97 NA NA
"DDTCZZC19227083" 1 2 "公" "测01" 193 "DDTCZZC18216554" 1.8 144.61 9.42 25.3 50.36
"DDTCZZC16207542" 1 5 "母" "育3" 163 "DDTCZZC14200072" 1 175.16 8.51 NA NA
"DDTCZZC16209516" 1 0 "母" "育1" 162 "DDTCZZC15201902" 2 173.08 13.5 NA NA
"DDTCZZC18217453" 1 2 "公" "育3" 184 "DDTCZZC16208162" 1.4 169.13 9.35 NA NA
"DDTCZZC16209720" 1 0 "母" "育1" 162 "DDTCZZC14201145" 0 176.57 11.48 NA NA
"DDTCZZC17217915" 1 6 "母" "育1" 174 "DDTCZZC14200925" 1.3 192.55 7.89 NA NA
"DDTCZZC14201017" 1 0 "母" "育1" 143 "DDTCZZC13020391" 1.45 192.96 12.18 NA NA
"DDTCZZC15203252" 1 2 "公" "育1" 152 "DDTCZZC14200217" 1.35 176.43 11.29 NA NA
"DDTCZZC15204493" 1 3 "公" "育1" 154 "DDTCZZC13020364" 1.5 159.6 10.79 NA NA
"DDTCZZC18216683" 1 1 "公" "育3" 181 "DDTCZZC17213733" 1.7 179.53 10.7 NA NA
"DDTCZZC18216659" 1 2 "母" "育2" 181 "DDTCZZC17211052" 1 237.63 13.29 NA NA
"DDTCZZC15202257" 1 4 "公" "育1" 152 "DDTCZZC130A0441" 0.95 178.47 9.08 NA NA
"DDTCZZC15202982" 1 0 "公" "育1" 151 "DDTCZZC13020342" 1.4 172.19 10.83 NA NA
"DDTCZZC15202376" 1 4 "母" "育1" 152 "DDTCZZC13020439" 1.7 160.56 9.96 NA NA
"DDTCZZC15202911" 1 4 "公" "育1" 151 "DDTCZZC13020332" 2.3 173.01 11.17 NA NA
"DDTCZZC18219018" 1 2 "公" "育3" 182 "DDTCZZC17214243" 1.8 187.55 8.6 NA NA
"DDTCZZC14201326" 1 0 "公" "育1" 143 "DDTCZZC13020384" 1.35 156.68 10.18 NA NA
"DDTCZZC17211743" 1 3 "公" "育1" 171 "DDTCZZC15203147" 1.8 157.33 9.99 NA NA
"DDTCZZC18218798" 1 1 "母" "育1" 184 "DDTCZZC17217577" 1 198.99 9.6 NA NA
"DDTCZZC17212453" 1 4 "公" "育1" 172 "DDTCZZC15202363" 1.4 172.6 10.12 NA NA
"DDTCZZC14203611" 1 0 "公" "育1" 142 "DDTCZZC13020342" 2.1 158.53 13.98 NA NA
"DDTCZZC15203082" 1 1 "母" "育1" 152 "DDTCZZC14201089" 1.3 175.04 12.95 NA NA
"DDTCZZC17212942" 1 1 "母" "育1" 172 "DDTCZZC16208103" 1.2 185.67 10.1 NA NA
"DDTCZZC14200324" 1 0 "公" "育1" 141 "DDTCZZC13020339" 1.85 152.65 13.82 NA NA
"DDTCZZC17211111" 1 4 "母" "育2" 173 "DDTCZZC15202811" 1.2 186.88 10.28 NA NA
"DDTCZZC17214424" 1 3 "公" "育1" 174 "DDTCZZC15202287" 1.2 180.94 9.24 NA NA
"DDTCZZC18219710" 1 1 "母" "育2" 183 "DDTCZZC17211397" 1.4 183.75 10.22 NA NA
"DDTCZZC14201085" 1 0 "母" "育1" 143 "DDTCZZC13020390" 0 176.71 9.9 NA NA
"DDTCZZC15202441" 1 3 "公" "育1" 151 "DDTCZZC13020390" 1 157.89 11.64 NA NA
"DDTCZZC17210901" 1 5 "公" "育1" 172 "DDTCZZC15201788" 1.3 200.86 11.79 NA NA
"DDTCZZC18215616" 1 5 "母" "育2" 181 "DDTCZZC15202726" 1.6 187.36 8.46 NA NA
"DDTCZZC18215030" 1 3 "母" "育1" 182 "DDTCZZC16213817" 1.3 202.88 12.05 NA NA
"DDTCZZC15204079" 1 0 "母" "育1" 151 "DDTCZZC14200342" 1 175.52 11.48 NA NA
"DDTCZZC16209527" 1 0 "公" "育1" 162 "DDTCZZC14202004" 1.9 156.6 10.46 NA NA
"DDTCZZC17213475" 1 4 "公" "育1" 171 "DDTCZZC15201651" 2.3 154.47 12.1 NA NA
"DDTCZZC14200999" 1 0 "母" "育1" 142 "DDTCZZC13020349" 1.9 156.86 14.58 NA NA
"DDTCZZC15204482" 1 3 "公" "育1" 154 "DDTCZZC13020426" 1.75 186.12 9.34 NA NA
"DDTCZZC18215589" 1 1 "母" "育3" 182 "DDTCZZC17212933" 1.4 175.41 10 NA NA
"DDTCZZC15202661" 1 1 "公" "育1" 152 "DDTCZZC14201242" 1.25 181.77 8.45 NA NA
"DDTCZZC14201041" 1 0 "母" "育1" 143 "DDTCZZC13020338" 0 159.41 10.59 NA NA
"DDTCZZC16209802" 1 0 "母" "育3" 163 "DDTCZZC15202363" 1 185.53 11.16 NA NA
"DDTCZZC16209504" 1 0 "公" "育1" 162 "DDTCZZC14201503" 1.8 162 8.45 NA NA
"DDTCZZC14200238" 1 0 "母" "育1" 141 "DDTCZZC13020345" 0 158.03 13.21 NA NA
"DDTCZZC15204416" 1 1 "公" "育1" 151 "DDTCZZC14200339" 1.6 153.76 10.85 NA NA
"DDTCZZC14200865" 1 0 "公" "育1" 142 "DDTCZZC13020487" 1.8 160.31 14.19 NA NA
"DDTCZZC19223763" 1 1 "公" "测01" 193 "DDTCZZC18218900" 1.3 155.27 11.51 31.01 51.87
"DDTCZZC15202448" 1 3 "母" "育1" 151 "DDTCZZC13020390" 1.2 185.3 10.93 NA NA
"DDTCZZC14200003" 1 0 "母" "育1" 141 "DDTCZZC13020330" 1.2 181.08 12.7 NA NA
"DDTCZZC14200653" 1 0 "母" "育1" 141 "DDTCZZC13020364" 0.95 209.08 17.39 NA NA
"DDTCZZC17214437" 1 2 "公" "育1" 174 "DDTCZZC15206892" 1.2 189.73 9.12 NA NA
"DDTCZZC18216633" 1 2 "公" "育3" 181 "DDTCZZC17214425" 1.7 179.89 10.73 NA NA
"DDTCZZC17211947" 1 5 "母" "育1" 171 "DDTCZZC14201539" 1.3 208.49 10.77 NA NA
"DDTCZZC17211235" 1 3 "公" "育1" 171 "DDTCZZC15202726" 1.2 168.93 12.79 NA NA
"DDTCZZC14202051" 1 0 "母" "育1" 144 "DDTCZZC13020435" 1.05 177.15 12.1 NA NA
"DDTCZZC17213502" 1 5 "母" "育1" 172 "DDTCZZC15201709" 1.7 205 10.05 NA NA
"DDTCZZC18217886" 1 6 "母" "育1" 184 "DDTCZZC15201481" 1.7 220.26 14.37 NA NA
"DDTCZZC18216069" 1 6 "母" "育2" 184 "DDTCZZC15201739" 1.2 238.38 12.33 NA NA
"DDTCZZC14200494" 1 0 "公" "育1" 141 "DDTCZZC13020412" 1.4 172.91 11.96 NA NA
"DDTCZZC15201409" 1 1 "公" "育1" 154 "DDTCZZC14200077" 1.66 172.49 9.42 NA NA
"DDTCZZC15201593" 1 3 "母" "育1" 154 "DDTCZZC13020385" 1.55 170.88 12.21 NA NA
"DDTCZZC18220126" 1 3 "母" "育1" 184 "DDTCZZC17214283" 1.8 175.42 10.23 NA NA
"DDTCZZC14203647" 1 0 "公" "育1" 142 "DDTCZZC13020375" 1.6 165.54 11.06 NA NA
"DDTCZZC15201714" 1 3 "母" "育1" 154 "DDTCZZC13020432" 1.3 186.83 12.66 NA NA
"DDTCZZC17211895" 1 1 "母" "育1" 172 "DDTCZZC16207020" 1.5 173.65 10.58 NA NA
"DDTCZZC17211384" 1 4 "母" "育1" 173 "DDTCZZC15203245" 1.6 188.52 10.53 NA NA
"DDTCZZC18218390" 1 1 "公" "育1" 182 "DDTCZZC17210108" 1.5 192.77 8.36 NA NA
"DDTCZZC17214344" 1 2 "公" "育1" 171 "DDTCZZC15203026" 1.3 172.32 10.11 NA NA
"DDTCZZC17214442" 1 3 "公" "育1" 174 "DDTCZZC15204631" 1.3 178.8 9.1 NA NA
"DDTCZZC17214056" 1 3 "公" "育1" 171 "DDTCZZC15204922" 1.8 187.38 13.49 37.19 53.61
"DDTCZZC17214095" 1 1 "公" "育1" 171 "DDTCZZC16207277" 1.6 158.46 7.52 NA NA
